"cd_periodo","tx_asistencia","tx_edad","nu_valor"
"201810","Tarjetas de crédito / Credit cards","85 - 89","18,651593882748"
"201810","Tarjetas de crédito / Credit Cards","TOTAL","38,6255574656978"
"201811","Adelantos / Overdrafts","15 - 19","0,073066477970898"
"201811","Adelantos / Overdrafts","20 - 24","1,35817074475448"
"201811","Adelantos / Overdrafts","25 - 29","3,18701535955618"
"201811","Adelantos / Overdrafts","30 - 34","4,63018995074049"
"201811","Adelantos / Overdrafts","35 - 39","5,32311212304911"
"201811","Adelantos / Overdrafts","40 - 44","5,4624853763777"
"201811","Adelantos / Overdrafts","45 - 49","5,57335830605607"
"201811","Adelantos / Overdrafts","50 - 54","5,14054594220258"
"201811","Adelantos / Overdrafts","55 - 59","4,64361422490545"
"201811","Adelantos / Overdrafts","60 - 64","4,48729276529167"
"201811","Adelantos / Overdrafts","65 - 69","4,80088921989292"
"201811","Adelantos / Overdrafts","70 - 74","4,94885574703927"
"201811","Adelantos / Overdrafts","75 - 79","4,44261450466906"
"201811","Adelantos / Overdrafts","80 - 84","3,52466878630447"
"201811","Adelantos / Overdrafts","85 - 89","2,84274266652162"
"201811","Adelantos / Overdrafts","TOTAL","3,84027692253166"
"201811","Hipotecarios / Mortgage-backed loans","15 - 19","0,000597739009500919"
"201811","Hipotecarios / Mortgage-backed loans","20 - 24","0,0202741389317662"
"201811","Hipotecarios / Mortgage-backed loans","25 - 29","0,355958998711786"
"201811","Hipotecarios / Mortgage-backed loans","30 - 34","1,10187274900341"
"201811","Hipotecarios / Mortgage-backed loans","35 - 39","1,62778819946634"
"201811","Hipotecarios / Mortgage-backed loans","40 - 44","1,79587216332175"
"201811","Hipotecarios / Mortgage-backed loans","45 - 49","1,56733958131236"
"201811","Hipotecarios / Mortgage-backed loans","50 - 54","1,16587376242649"
"201811","Hipotecarios / Mortgage-backed loans","55 - 59","0,861062725156201"
"201811","Hipotecarios / Mortgage-backed loans","60 - 64","0,569525049188948"
"201811","Hipotecarios / Mortgage-backed loans","65 - 69","0,340755350382952"
"201811","Hipotecarios / Mortgage-backed loans","70 - 74","0,148910439211144"
"201811","Hipotecarios / Mortgage-backed loans","75 - 79","0,0834365397581647"
"201811","Hipotecarios / Mortgage-backed loans","80 - 84","0,0595640946987955"
"201811","Hipotecarios / Mortgage-backed loans","85 - 89","0,0635935368884351"
"201811","Hipotecarios / Mortgage-backed loans","TOTAL","0,760740859671277"
"201811","Personales / Personal Loans","15 - 19","0,380218937567299"
"201811","Personales / Personal Loans","20 - 24","8,54361200352579"
"201811","Personales / Personal Loans","25 - 29","21,5323914366664"
"201811","Personales / Personal Loans","30 - 34","29,4579789823237"
"201811","Personales / Personal Loans","35 - 39","33,2980746129257"
"201811","Personales / Personal Loans","40 - 44","32,9588535756744"
"201811","Personales / Personal Loans","45 - 49","33,6809068233273"
"201811","Personales / Personal Loans","50 - 54","32,7098827674726"
"201811","Personales / Personal Loans","55 - 59","31,1013181706959"
"201811","Personales / Personal Loans","60 - 64","33,6605413047085"
"201811","Personales / Personal Loans","65 - 69","39,2373267764593"
"201811","Personales / Personal Loans","70 - 74","40,039070327375"
"201811","Personales / Personal Loans","75 - 79","35,4595490723403"
"201811","Personales / Personal Loans","80 - 84","26,5078074408051"
"201811","Personales / Personal Loans","85 - 89","13,6051120278249"
"201811","Personales / Personal Loans","TOTAL","25,5627029641872"
"201811","Prendarios / Pledge-backed loans","15 - 19","0,0192415033534581"
"201811","Prendarios / Pledge-backed loans","20 - 24","0,576717819086725"
"201811","Prendarios / Pledge-backed loans","25 - 29","1,36690092120604"
"201811","Prendarios / Pledge-backed loans","30 - 34","2,05253586720187"
"201811","Prendarios / Pledge-backed loans","35 - 39","2,50489660252952"
"201811","Prendarios / Pledge-backed loans","40 - 44","2,62961316501535"
"201811","Prendarios / Pledge-backed loans","45 - 49","2,68163537212369"
"201811","Prendarios / Pledge-backed loans","50 - 54","2,61728328224007"
"201811","Prendarios / Pledge-backed loans","55 - 59","2,54529773311464"
"201811","Prendarios / Pledge-backed loans","60 - 64","2,28909093651878"
"201811","Prendarios / Pledge-backed loans","65 - 69","1,925645099217"
"201811","Prendarios / Pledge-backed loans","70 - 74","1,12896901326992"
"201811","Prendarios / Pledge-backed loans","75 - 79","0,332547984179734"
"201811","Prendarios / Pledge-backed loans","80 - 84","0,0697889937887795"
"201811","Prendarios / Pledge-backed loans","85 - 89","0,0370962298515871"
"201811","Prendarios / Pledge-backed Loans","TOTAL","1,67307362881674"
"201811","Tarjetas de crédito / Credit cards","15 - 19","0,698273018146502"
"201811","Tarjetas de crédito / Credit cards","20 - 24","13,7060199309949"
"201811","Tarjetas de crédito / Credit cards","25 - 29","33,1911678319129"
"201811","Tarjetas de crédito / Credit cards","30 - 34","45,8775568839533"
"201811","Tarjetas de crédito / Credit cards","35 - 39","51,9403593016354"
"201811","Tarjetas de crédito / Credit cards","40 - 44","52,336193439821"
"201811","Tarjetas de crédito / Credit cards","45 - 49","53,2597960223314"
"201811","Tarjetas de crédito / Credit cards","50 - 54","52,4132937219579"
"201811","Tarjetas de crédito / Credit cards","55 - 59","51,6135174879896"
"201811","Tarjetas de crédito / Credit cards","60 - 64","52,1490667568913"
"201811","Tarjetas de crédito / Credit cards","65 - 69","52,6393725560643"
"201811","Tarjetas de crédito / Credit cards","70 - 74","48,6053103269978"
"201811","Tarjetas de crédito / Credit cards","75 - 79","39,7078414008624"
"201811","Tarjetas de crédito / Credit cards","80 - 84","28,8170116352859"
"201811","Tarjetas de crédito / Credit cards","85 - 89","18,6808803799992"
"201811","Tarjetas de crédito / Credit Cards","TOTAL","38,5977104249017"
"201812","Adelantos / Overdrafts","15 - 19","0,0588061330299475"
"201812","Adelantos / Overdrafts","20 - 24","1,07076657305555"
"201812","Adelantos / Overdrafts","25 - 29","2,44120607081701"
"201812","Adelantos / Overdrafts","30 - 34","3,54132647068706"
"201812","Adelantos / Overdrafts","35 - 39","4,06191278558211"
"201812","Adelantos / Overdrafts","40 - 44","4,22672585808269"
"201812","Adelantos / Overdrafts","45 - 49","4,36785396395322"
"201812","Adelantos / Overdrafts","50 - 54","4,09436349978682"
"201812","Adelantos / Overdrafts","55 - 59","3,79849261935852"
"201812","Adelantos / Overdrafts","60 - 64","3,57069739476366"
"201812","Adelantos / Overdrafts","65 - 69","3,50797746760703"
"201812","Adelantos / Overdrafts","70 - 74","3,54634729371975"
"201812","Adelantos / Overdrafts","75 - 79","3,23147757833612"
"201812","Adelantos / Overdrafts","80 - 84","2,67859896160469"
"201812","Adelantos / Overdrafts","85 - 89","2,32506896272805"
"201812","Adelantos / Overdrafts","TOTAL","2,96394091226868"
"201812","Hipotecarios / Mortgage-backed loans","15 - 19","0,000569275247143732"
"201812","Hipotecarios / Mortgage-backed loans","20 - 24","0,0194878842363515"
"201812","Hipotecarios / Mortgage-backed loans","25 - 29","0,345656734882575"
"201812","Hipotecarios / Mortgage-backed loans","30 - 34","1,09567639104382"
"201812","Hipotecarios / Mortgage-backed loans","35 - 39","1,62209207044743"
"201812","Hipotecarios / Mortgage-backed loans","40 - 44","1,79834185546279"
"201812","Hipotecarios / Mortgage-backed loans","45 - 49","1,57245781654485"
"201812","Hipotecarios / Mortgage-backed loans","50 - 54","1,16650537889092"
"201812","Hipotecarios / Mortgage-backed loans","55 - 59","0,857622544328668"
"201812","Hipotecarios / Mortgage-backed loans","60 - 64","0,565807593092643"
"201812","Hipotecarios / Mortgage-backed loans","65 - 69","0,340381099586265"
"201812","Hipotecarios / Mortgage-backed loans","70 - 74","0,149617665571513"
"201812","Hipotecarios / Mortgage-backed loans","75 - 79","0,0828919148250174"
"201812","Hipotecarios / Mortgage-backed loans","80 - 84","0,0607001945976826"
"201812","Hipotecarios / Mortgage-backed loans","85 - 89","0,0621989417812326"
"201812","Hipotecarios / Mortgage-backed loans","TOTAL","0,757918839178347"
"201812","Personales / Personal Loans","15 - 19","0,400314353791472"
"201812","Personales / Personal Loans","20 - 24","8,50373765825832"
"201812","Personales / Personal Loans","25 - 29","21,5148288030634"
"201812","Personales / Personal Loans","30 - 34","29,4654392739964"
"201812","Personales / Personal Loans","35 - 39","33,2880825206802"
"201812","Personales / Personal Loans","40 - 44","33,0900179103427"
"201812","Personales / Personal Loans","45 - 49","33,7697961742791"
"201812","Personales / Personal Loans","50 - 54","32,7398394340716"
"201812","Personales / Personal Loans","55 - 59","31,1240427454581"
"201812","Personales / Personal Loans","60 - 64","33,587161953938"
"201812","Personales / Personal Loans","65 - 69","39,0252513250037"
"201812","Personales / Personal Loans","70 - 74","39,9391156684428"
"201812","Personales / Personal Loans","75 - 79","35,4194646772607"
"201812","Personales / Personal Loans","80 - 84","26,5470840373095"
"201812","Personales / Personal Loans","85 - 89","13,698270980986"
"201812","Personales / Personal Loans","TOTAL","25,5407872733971"
"201812","Prendarios / Pledge-backed loans","15 - 19","0,0162243445435963"
"201812","Prendarios / Pledge-backed loans","20 - 24","0,548918099498846"
"201812","Prendarios / Pledge-backed loans","25 - 29","1,31510263092268"
"201812","Prendarios / Pledge-backed loans","30 - 34","1,97528177244199"
"201812","Prendarios / Pledge-backed loans","35 - 39","2,41140371393976"
"201812","Prendarios / Pledge-backed loans","40 - 44","2,55224075506269"
"201812","Prendarios / Pledge-backed loans","45 - 49","2,60286253299862"
"201812","Prendarios / Pledge-backed loans","50 - 54","2,54279765489829"
"201812","Prendarios / Pledge-backed loans","55 - 59","2,485457968016"
"201812","Prendarios / Pledge-backed loans","60 - 64","2,25455630814586"
"201812","Prendarios / Pledge-backed loans","65 - 69","1,88622401529937"
"201812","Prendarios / Pledge-backed loans","70 - 74","1,12488281652112"
"201812","Prendarios / Pledge-backed loans","75 - 79","0,335597883805359"
"201812","Prendarios / Pledge-backed loans","80 - 84","0,0702758937454454"
"201812","Prendarios / Pledge-backed loans","85 - 89","0,0359805537658251"
"201812","Prendarios / Pledge-backed Loans","TOTAL","1,62134767169296"
"201812","Tarjetas de crédito / Credit cards","15 - 19","0,686773658154199"
"201812","Tarjetas de crédito / Credit cards","20 - 24","13,5020429985844"
"201812","Tarjetas de crédito / Credit cards","25 - 29","32,7704394475116"
"201812","Tarjetas de crédito / Credit cards","30 - 34","45,4100555483453"
"201812","Tarjetas de crédito / Credit cards","35 - 39","51,4362359724867"
"201812","Tarjetas de crédito / Credit cards","40 - 44","52,1509326978443"
"201812","Tarjetas de crédito / Credit cards","45 - 49","53,1183647878211"
"201812","Tarjetas de crédito / Credit cards","50 - 54","52,2754208708637"
"201812","Tarjetas de crédito / Credit cards","55 - 59","51,5449561376944"
"201812","Tarjetas de crédito / Credit cards","60 - 64","52,2035355701284"
"201812","Tarjetas de crédito / Credit cards","65 - 69","52,6342577951762"
"201812","Tarjetas de crédito / Credit cards","70 - 74","48,7902893105878"
"201812","Tarjetas de crédito / Credit cards","75 - 79","39,9244931992684"
"201812","Tarjetas de crédito / Credit cards","80 - 84","29,0573779138933"
"201812","Tarjetas de crédito / Credit cards","85 - 89","18,8585517966568"
"201812","Tarjetas de crédito / Credit Cards","TOTAL","38,3824900797298"
"201901","Adelantos / Overdrafts","15 - 19","0,0621550799167275"
"201901","Adelantos / Overdrafts","20 - 24","1,25025751122551"
"201901","Adelantos / Overdrafts","25 - 29","2,93856373034576"
"201901","Adelantos / Overdrafts","30 - 34","4,24926989770202"
"201901","Adelantos / Overdrafts","35 - 39","4,9087311350466"
"201901","Adelantos / Overdrafts","40 - 44","4,9329872422402"
"201901","Adelantos / Overdrafts","45 - 49","4,95836145613366"
"201901","Adelantos / Overdrafts","50 - 54","4,73683952293507"
"201901","Adelantos / Overdrafts","55 - 59","4,31898675405206"
"201901","Adelantos / Overdrafts","60 - 64","4,01743313988599"
"201901","Adelantos / Overdrafts","65 - 69","3,99388169228222"
"201901","Adelantos / Overdrafts","70 - 74","3,98728168997975"
"201901","Adelantos / Overdrafts","75 - 79","3,60490472729119"
"201901","Adelantos / Overdrafts","80 - 84","2,91489036303504"
"201901","Adelantos / Overdrafts","85 - 89","2,38122655787326"
"201901","Adelantos / Overdrafts","TOTAL","3,49059253426443"
"201901","Hipotecarios / Mortgage-backed loans","15 - 19","0,000569968637475722"
"201901","Hipotecarios / Mortgage-backed loans","20 - 24","0,0185154446144433"
"201901","Hipotecarios / Mortgage-backed loans","25 - 29","0,332648843820274"
"201901","Hipotecarios / Mortgage-backed loans","30 - 34","1,07058350085914"
"201901","Hipotecarios / Mortgage-backed loans","35 - 39","1,61413374387427"
"201901","Hipotecarios / Mortgage-backed loans","40 - 44","1,75755301529332"
"201901","Hipotecarios / Mortgage-backed loans","45 - 49","1,52117050810227"
"201901","Hipotecarios / Mortgage-backed loans","50 - 54","1,15193899620822"
"201901","Hipotecarios / Mortgage-backed loans","55 - 59","0,845043129911591"
"201901","Hipotecarios / Mortgage-backed loans","60 - 64","0,553578279129236"
"201901","Hipotecarios / Mortgage-backed loans","65 - 69","0,330928106819031"
"201901","Hipotecarios / Mortgage-backed loans","70 - 74","0,143424107602392"
"201901","Hipotecarios / Mortgage-backed loans","75 - 79","0,0792484412180771"
"201901","Hipotecarios / Mortgage-backed loans","80 - 84","0,0589446048162521"
"201901","Hipotecarios / Mortgage-backed loans","85 - 89","0,0605930995152552"
"201901","Hipotecarios / Mortgage-backed loans","TOTAL","0,753241280154394"
"201901","Personales / Personal Loans","15 - 19","0,387977651529724"
"201901","Personales / Personal Loans","20 - 24","8,36850187507626"
"201901","Personales / Personal Loans","25 - 29","21,1435999946626"
"201901","Personales / Personal Loans","30 - 34","29,1737654115386"
"201901","Personales / Personal Loans","35 - 39","33,58120050123"
"201901","Personales / Personal Loans","40 - 44","32,7497065074418"
"201901","Personales / Personal Loans","45 - 49","33,0528742244988"
"201901","Personales / Personal Loans","50 - 54","32,6499280316901"
"201901","Personales / Personal Loans","55 - 59","31,0416410854616"
"201901","Personales / Personal Loans","60 - 64","33,2966374003742"
"201901","Personales / Personal Loans","65 - 69","38,423830747255"
"201901","Personales / Personal Loans","70 - 74","38,8757867929347"
"201901","Personales / Personal Loans","75 - 79","34,6166502138861"
"201901","Personales / Personal Loans","80 - 84","26,3608238225416"
"201901","Personales / Personal Loans","85 - 89","13,8747230813099"
"201901","Personales / Personal Loans","TOTAL","25,6504741125503"
"201901","Prendarios / Pledge-backed loans","15 - 19","0,0149331783018639"
"201901","Prendarios / Pledge-backed loans","20 - 24","0,537708802501642"
"201901","Prendarios / Pledge-backed loans","25 - 29","1,27548985289011"
"201901","Prendarios / Pledge-backed loans","30 - 34","1,91446343222451"
"201901","Prendarios / Pledge-backed loans","35 - 39","2,36712455730995"
"201901","Prendarios / Pledge-backed loans","40 - 44","2,46517232654209"
"201901","Prendarios / Pledge-backed loans","45 - 49","2,48943480827971"
"201901","Prendarios / Pledge-backed loans","50 - 54","2,48675377203597"
"201901","Prendarios / Pledge-backed loans","55 - 59","2,43037435535363"
"201901","Prendarios / Pledge-backed loans","60 - 64","2,19542419984154"
"201901","Prendarios / Pledge-backed loans","65 - 69","1,83077177731321"
"201901","Prendarios / Pledge-backed loans","70 - 74","1,08647002085406"
"201901","Prendarios / Pledge-backed loans","75 - 79","0,329902055698216"
"201901","Prendarios / Pledge-backed loans","80 - 84","0,0685031893810497"
"201901","Prendarios / Pledge-backed loans","85 - 89","0,0345462920313219"
"201901","Prendarios / Pledge-backed Loans","TOTAL","1,59638485421848"
"201901","Tarjetas de crédito / Credit cards","15 - 19","0,657772306078858"
"201901","Tarjetas de crédito / Credit cards","20 - 24","13,4030400838239"
"201901","Tarjetas de crédito / Credit cards","25 - 29","32,3576731671877"
"201901","Tarjetas de crédito / Credit cards","30 - 34","44,8105323321023"
"201901","Tarjetas de crédito / Credit cards","35 - 39","51,3929438859838"
"201901","Tarjetas de crédito / Credit cards","40 - 44","51,1385265054995"
"201901","Tarjetas de crédito / Credit cards","45 - 49","51,6138836756981"
"201901","Tarjetas de crédito / Credit cards","50 - 54","51,8121874664077"
"201901","Tarjetas de crédito / Credit cards","55 - 59","51,1505306820972"
"201901","Tarjetas de crédito / Credit cards","60 - 64","51,6486299682506"
"201901","Tarjetas de crédito / Credit cards","65 - 69","51,891525714671"
"201901","Tarjetas de crédito / Credit cards","70 - 74","47,6331209802553"
"201901","Tarjetas de crédito / Credit cards","75 - 79","39,0993187173391"
"201901","Tarjetas de crédito / Credit cards","80 - 84","28,8025642496192"
"201901","Tarjetas de crédito / Credit cards","85 - 89","18,696946765809"
"201901","Tarjetas de crédito / Credit Cards","TOTAL","38,3999720114382"
"201902","Adelantos / Overdrafts","15 - 19","0,0577948198400383"
"201902","Adelantos / Overdrafts","20 - 24","1,21218389528318"
"201902","Adelantos / Overdrafts","25 - 29","2,89123714310941"
"201902","Adelantos / Overdrafts","30 - 34","4,22265435720732"
"201902","Adelantos / Overdrafts","35 - 39","4,90274743934426"
"201902","Adelantos / Overdrafts","40 - 44","4,95835609813783"
"201902","Adelantos / Overdrafts","45 - 49","4,99166298695735"
"201902","Adelantos / Overdrafts","50 - 54","4,72979211484242"
"201902","Adelantos / Overdrafts","55 - 59","4,33491105415029"
"201902","Adelantos / Overdrafts","60 - 64","3,9668853346983"
"201902","Adelantos / Overdrafts","65 - 69","3,79629345806997"
"201902","Adelantos / Overdrafts","70 - 74","3,64599178799766"
"201902","Adelantos / Overdrafts","75 - 79","3,23426749152761"
"201902","Adelantos / Overdrafts","80 - 84","2,61538804667138"
"201902","Adelantos / Overdrafts","85 - 89","2,1594174288785"
"201902","Adelantos / Overdrafts","TOTAL","3,43438048980746"
"201902","Hipotecarios / Mortgage-backed loans","15 - 19","0,000598467069349509"
"201902","Hipotecarios / Mortgage-backed loans","20 - 24","0,0175572633101951"
"201902","Hipotecarios / Mortgage-backed loans","25 - 29","0,323024540836996"
"201902","Hipotecarios / Mortgage-backed loans","30 - 34","1,06203611014027"
"201902","Hipotecarios / Mortgage-backed loans","35 - 39","1,60713154677579"
"201902","Hipotecarios / Mortgage-backed loans","40 - 44","1,76174812557847"
"201902","Hipotecarios / Mortgage-backed loans","45 - 49","1,52039515232058"
"201902","Hipotecarios / Mortgage-backed loans","50 - 54","1,15118073078053"
"201902","Hipotecarios / Mortgage-backed loans","55 - 59","0,841253913924361"
"201902","Hipotecarios / Mortgage-backed loans","60 - 64","0,551449950489755"
"201902","Hipotecarios / Mortgage-backed loans","65 - 69","0,329579381670825"
"201902","Hipotecarios / Mortgage-backed loans","70 - 74","0,142966614436196"
"201902","Hipotecarios / Mortgage-backed loans","75 - 79","0,0781903845930026"
"201902","Hipotecarios / Mortgage-backed loans","80 - 84","0,0578294366170257"
"201902","Hipotecarios / Mortgage-backed loans","85 - 89","0,0578513303064201"
"201902","Hipotecarios / Mortgage-backed loans","TOTAL","0,749619840936766"
"201902","Personales / Personal Loans","15 - 19","0,367088300966239"
"201902","Personales / Personal Loans","20 - 24","8,20031287437763"
"201902","Personales / Personal Loans","25 - 29","20,917868923807"
"201902","Personales / Personal Loans","30 - 34","29,0156538921197"
"201902","Personales / Personal Loans","35 - 39","33,4009575822813"
"201902","Personales / Personal Loans","40 - 44","32,7307459302475"
"201902","Personales / Personal Loans","45 - 49","32,990651923018"
"201902","Personales / Personal Loans","50 - 54","32,5833790894481"
"201902","Personales / Personal Loans","55 - 59","31,0016384761787"
"201902","Personales / Personal Loans","60 - 64","33,1845808975055"
"201902","Personales / Personal Loans","65 - 69","38,2981540857176"
"201902","Personales / Personal Loans","70 - 74","38,8275212639011"
"201902","Personales / Personal Loans","75 - 79","34,5236470365421"
"201902","Personales / Personal Loans","80 - 84","26,4036781433405"
"201902","Personales / Personal Loans","85 - 89","13,8736263736263"
"201902","Personales / Personal Loans","TOTAL","25,5192582308953"
"201902","Prendarios / Pledge-backed loans","15 - 19","0,0133657645488057"
"201902","Prendarios / Pledge-backed loans","20 - 24","0,518939721659603"
"201902","Prendarios / Pledge-backed loans","25 - 29","1,2461343092774"
"201902","Prendarios / Pledge-backed loans","30 - 34","1,87233483384146"
"201902","Prendarios / Pledge-backed loans","35 - 39","2,31441711005957"
"201902","Prendarios / Pledge-backed loans","40 - 44","2,41281602888878"
"201902","Prendarios / Pledge-backed loans","45 - 49","2,43787364879717"
"201902","Prendarios / Pledge-backed loans","50 - 54","2,42694001094578"
"201902","Prendarios / Pledge-backed loans","55 - 59","2,38121047703831"
"201902","Prendarios / Pledge-backed loans","60 - 64","2,13944915662317"
"201902","Prendarios / Pledge-backed loans","65 - 69","1,79037132855557"
"201902","Prendarios / Pledge-backed loans","70 - 74","1,0632141182391"
"201902","Prendarios / Pledge-backed loans","75 - 79","0,314348623309622"
"201902","Prendarios / Pledge-backed loans","80 - 84","0,0629273483849178"
"201902","Prendarios / Pledge-backed loans","85 - 89","0,0318045228224868"
"201902","Prendarios / Pledge-backed Loans","TOTAL","1,55823858100071"
"201902","Tarjetas de crédito / Credit cards","15 - 19","0,630584802071266"
"201902","Tarjetas de crédito / Credit cards","20 - 24","13,2043020086016"
"201902","Tarjetas de crédito / Credit cards","25 - 29","32,1391816162753"
"201902","Tarjetas de crédito / Credit cards","30 - 34","44,7132259160536"
"201902","Tarjetas de crédito / Credit cards","35 - 39","51,2719650170232"
"201902","Tarjetas de crédito / Credit cards","40 - 44","51,2411910942102"
"201902","Tarjetas de crédito / Credit cards","45 - 49","51,6309027351062"
"201902","Tarjetas de crédito / Credit cards","50 - 54","51,7964423078209"
"201902","Tarjetas de crédito / Credit cards","55 - 59","51,1598838101669"
"201902","Tarjetas de crédito / Credit cards","60 - 64","51,5747237562446"
"201902","Tarjetas de crédito / Credit cards","65 - 69","51,7293721684435"
"201902","Tarjetas de crédito / Credit cards","70 - 74","47,4742946027243"
"201902","Tarjetas de crédito / Credit cards","75 - 79","38,9547881823539"
"201902","Tarjetas de crédito / Credit cards","80 - 84","28,7683126549287"
"201902","Tarjetas de crédito / Credit cards","85 - 89","18,6308701278761"
"201902","Tarjetas de crédito / Credit Cards","TOTAL","38,2790308779747"
"201903","Adelantos / Overdrafts","15 - 19","0,053691045650213"
"201903","Adelantos / Overdrafts","20 - 24","1,16977028166866"
"201903","Adelantos / Overdrafts","25 - 29","2,88862523787501"
"201903","Adelantos / Overdrafts","30 - 34","4,27938348066175"
"201903","Adelantos / Overdrafts","35 - 39","4,98266797077282"
"201903","Adelantos / Overdrafts","40 - 44","5,11337698450187"
"201903","Adelantos / Overdrafts","45 - 49","5,1815863856829"
"201903","Adelantos / Overdrafts","50 - 54","4,94625459252377"
"201903","Adelantos / Overdrafts","55 - 59","4,51866404715127"
"201903","Adelantos / Overdrafts","60 - 64","4,07872900470307"
"201903","Adelantos / Overdrafts","65 - 69","3,87917874899611"
"201903","Adelantos / Overdrafts","70 - 74","3,77378487908836"
"201903","Adelantos / Overdrafts","75 - 79","3,33287836898455"
"201903","Adelantos / Overdrafts","80 - 84","2,70460150260949"
"201903","Adelantos / Overdrafts","85 - 89","2,24825075124476"
"201903","Adelantos / Overdrafts","TOTAL","3,51445189993101"
"201903","Hipotecarios / Mortgage-backed loans","15 - 19","0,000541470205601936"
"201903","Hipotecarios / Mortgage-backed loans","20 - 24","0,0169090818396742"
"201903","Hipotecarios / Mortgage-backed loans","25 - 29","0,312207846333665"
"201903","Hipotecarios / Mortgage-backed loans","30 - 34","1,05084237425221"
"201903","Hipotecarios / Mortgage-backed loans","35 - 39","1,59901536377527"
"201903","Hipotecarios / Mortgage-backed loans","40 - 44","1,76386219690328"
"201903","Hipotecarios / Mortgage-backed loans","45 - 49","1,51938718980438"
"201903","Hipotecarios / Mortgage-backed loans","50 - 54","1,15024404995809"
"201903","Hipotecarios / Mortgage-backed loans","55 - 59","0,837608592215127"
"201903","Hipotecarios / Mortgage-backed loans","60 - 64","0,546608002834933"
"201903","Hipotecarios / Mortgage-backed loans","65 - 69","0,328598490653947"
"201903","Hipotecarios / Mortgage-backed loans","70 - 74","0,141670383798642"
"201903","Hipotecarios / Mortgage-backed loans","75 - 79","0,0772381336304356"
"201903","Hipotecarios / Mortgage-backed loans","80 - 84","0,0568735781605459"
"201903","Hipotecarios / Mortgage-backed loans","85 - 89","0,056206268781119"
"201903","Hipotecarios / Mortgage-backed loans","TOTAL","0,745194868293975"
"201903","Personales / Personal Loans","15 - 19","0,368370730400559"
"201903","Personales / Personal Loans","20 - 24","8,08685293523342"
"201903","Personales / Personal Loans","25 - 29","20,7955636221788"
"201903","Personales / Personal Loans","30 - 34","28,9560959169327"
"201903","Personales / Personal Loans","35 - 39","33,286662628733"
"201903","Personales / Personal Loans","40 - 44","32,7721685152678"
"201903","Personales / Personal Loans","45 - 49","32,9618474557281"
"201903","Personales / Personal Loans","50 - 54","32,5257063130949"
"201903","Personales / Personal Loans","55 - 59","30,9406273023084"
"201903","Personales / Personal Loans","60 - 64","33,0433662922759"
"201903","Personales / Personal Loans","65 - 69","38,1366135963756"
"201903","Personales / Personal Loans","70 - 74","38,6501664131392"
"201903","Personales / Personal Loans","75 - 79","34,4240839081226"
"201903","Personales / Personal Loans","80 - 84","26,4049526212825"
"201903","Personales / Personal Loans","85 - 89","13,8464828584589"
"201903","Personales / Personal Loans","TOTAL","25,4200921248733"
"201903","Prendarios / Pledge-backed loans","15 - 19","0,0121973288419804"
"201903","Prendarios / Pledge-backed loans","20 - 24","0,499325186725581"
"201903","Prendarios / Pledge-backed loans","25 - 29","1,2128325175388"
"201903","Prendarios / Pledge-backed loans","30 - 34","1,8367156362194"
"201903","Prendarios / Pledge-backed loans","35 - 39","2,27526846264534"
"201903","Prendarios / Pledge-backed loans","40 - 44","2,38100586192339"
"201903","Prendarios / Pledge-backed loans","45 - 49","2,40383552998087"
"201903","Prendarios / Pledge-backed loans","50 - 54","2,39161376278513"
"201903","Prendarios / Pledge-backed loans","55 - 59","2,34672381507858"
"201903","Prendarios / Pledge-backed loans","60 - 64","2,1163035826688"
"201903","Prendarios / Pledge-backed loans","65 - 69","1,76787214085595"
"201903","Prendarios / Pledge-backed loans","70 - 74","1,05833419113302"
"201903","Prendarios / Pledge-backed loans","75 - 79","0,315935708247234"
"201903","Prendarios / Pledge-backed loans","80 - 84","0,063245967870411"
"201903","Prendarios / Pledge-backed loans","85 - 89","0,0315303459016033"
"201903","Prendarios / Pledge-backed Loans","TOTAL","1,53139575039926"
"201903","Tarjetas de crédito / Credit cards","15 - 19","0,608384523641586"
"201903","Tarjetas de crédito / Credit cards","20 - 24","12,831569481249"
"201903","Tarjetas de crédito / Credit cards","25 - 29","31,7260179545772"
"201903","Tarjetas de crédito / Credit cards","30 - 34","44,3733378594961"
"201903","Tarjetas de crédito / Credit cards","35 - 39","50,9038722468236"
"201903","Tarjetas de crédito / Credit cards","40 - 44","51,1490307973946"
"201903","Tarjetas de crédito / Credit cards","45 - 49","51,5330528354567"
"201903","Tarjetas de crédito / Credit cards","50 - 54","51,6500524764279"
"201903","Tarjetas de crédito / Credit cards","55 - 59","51,0234720346267"
"201903","Tarjetas de crédito / Credit cards","60 - 64","51,4002008078071"
"201903","Tarjetas de crédito / Credit cards","65 - 69","51,5252855312444"
"201903","Tarjetas de crédito / Credit cards","70 - 74","47,2863411602789"
"201903","Tarjetas de crédito / Credit cards","75 - 79","38,8160769588066"
"201903","Tarjetas de crédito / Credit cards","80 - 84","28,6696999241685"
"201903","Tarjetas de crédito / Credit cards","85 - 89","18,6141453357022"
"201903","Tarjetas de crédito / Credit Cards","TOTAL","38,0225705732862"
"201904","Adelantos / Overdrafts","15 - 19","0,0508127040309606"
"201904","Adelantos / Overdrafts","20 - 24","1,17053119035145"
"201904","Adelantos / Overdrafts","25 - 29","2,96948073904426"
"201904","Adelantos / Overdrafts","30 - 34","4,45395100854647"
"201904","Adelantos / Overdrafts","35 - 39","5,19760359352755"
