persona_id,persona,ambito,poder,nivel_cargo,cargo,jurisdiccion,partido_o_alianza,mandato_inicio,mandato_fin,estado_actividad,fuente_padron_url,fuente_padron_local,regimen_ddjj_actual,estado_ddjj_cargo_actual,detalle_ddjj_cargo_actual,fuente_ddjj_actual_url,oa_historial_2017_2024_estado,oa_historial_nombres,oa_anios_2017_2024,oa_cantidad_anios_2017_2024,oa_primer_anio,oa_ultimo_anio,serie_tab_id,nota_cobertura
prov-ba-dip-civale-matias-raul,Civale Matías Raúl,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UCR + CAMBIO FEDERAL,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito TANDIL · sección QUINTA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-coitinho-maria-fernanda,Coitinho Maria Fernanda,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,LA LIBERTAD AVANZA,2025,2029,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito  · sección PRIMERA,,nombre_compatible_unico_en_oa,COITINHO MARIA FERNANDA,2024,1,2024,2024,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-colugnatti-oriana,Colugnatti Oriana,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,LA LIBERTAD AVANZA,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito TRES DE FEBRERO · sección PRIMERA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-corvino-analia-ester,Corvino Analía Ester,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,LA LIBERTAD AVANZA,2025,2029,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito SAN PEDRO · sección SEGUNDA,,nombre_compatible_unico_en_oa,CORVINO ANALIA ESTER,2024,1,2024,2024,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-cuervo-gustavo-sergio-presidente-de-bloque,Cuervo Gustavo Sergio Presidente De Bloque,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,NUEVOS AIRES,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito Luján · sección CUARTA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-de-jesus-juan-pablo,De Jesus Juan Pablo,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito LA COSTA · sección QUINTA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-de-leo-jose-andres-presidente-de-bloque,De Leo José Andrés Presidente De Bloque,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,COALICION CIVICA,2025,2029,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito BAHIA BLANCA · sección SEXTA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-di-cesare-german,Di Cesare German,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito GRAL. ALVARADO · sección CUARTA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-dichiara-enrique-alejandro,Dichiara Enrique Alejandro,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,2025,2029,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito MONTE HERMOSO · sección SEXTA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-endere-martin-julian,Endere Martín Julián,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,PRO,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito OLAVARRÍA · sección SEPTIMA,,nombre_compatible_unico_en_oa,ENDERE MARTIN JULIAN,2017,1,2017,2017,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-eslaiman-hector-ruben,Eslaiman Hector Ruben,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito SAN MARTIN · sección PRIMERA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-esper-zamar-juan-jose-presidente-de-bloque,Esper Zamar Juan José Presidente De Bloque,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,DERECHA POPULAR,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito SAN MIGUEL · sección PRIMERA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-fernandez-maria-laura,Fernández Maria Laura,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN Y LIBERTAD,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito Tigre · sección SEPTIMA,,nombre_compatible_unico_en_oa,FERNANDEZ MARIA LAURA,2017|2018|2019|2020|2021|2022|2023|2024,8,2017,2024,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-flores-yanz-evelyn-marlen,Flores Yanz Evelyn Marlen,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,2025,2029,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito SAN NICOLAS · sección SEGUNDA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-forchieri-agustin,Forchieri Agustín,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,PRO,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito PILAR · sección PRIMERA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-galvan-jose-renaldo,Galván José Renaldo,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,2025,2029,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito LA MATANZA · sección TERCERA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-garciarena-diego-raul-presidente-de-bloque,Garciarena Diego Raúl Presidente De Bloque,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UCR + CAMBIO FEDERAL,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito GRAL. PUEYRREDÓN · sección QUINTA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-gay-hector-norberto,Gay Hector Norberto,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,LA LIBERTAD AVANZA,2025,2029,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito BAHIA BLANCA · sección SEXTA,,nombre_compatible_unico_en_oa,GAY HECTOR NORBERTO,2017|2018|2019|2020|2021|2022|2023,7,2017,2023,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-guerrera-alexis,Guerrera Alexis,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito GRAL. PINTO · sección CUARTA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-guzzo-viviana-raquel,Guzzo Viviana Raquel,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito GENERAL VIAMONTE · sección CUARTA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-ianez-lucia,Iañez Lucía,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,2025,2029,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito LA PLATA · sección OCTAVA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-jalil-toledo-maria-salome,Jalil Toledo María Salomé,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN Y LIBERTAD,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito  · sección PRIMERA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-landivar-maria-mercedes,Landivar María Mercedes,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito olavarria · sección SEPTIMA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-liberman-oscar-eduardo,Liberman Oscar Eduardo,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,LA LIBERTAD AVANZA,2025,2029,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito BAHIA BLANCA · sección SEXTA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-limone-maria-eva,Limone María Eva,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,2025,2029,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito LOMAS DE ZAMORA · sección TERCERA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-lissalde-ricardo,Lissalde Ricardo,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UNIÓN POR LA PATRIA,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito SALADILLO · sección SEPTIMA,,nombre_compatible_unico_en_oa,LISSALDE RICARDO,2020,1,2020,2020,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
prov-ba-dip-lorden-maria-alejandra-presidente-de-bloque,Lorden Maria Alejandra Presidente De Bloque,Provincial,Legislativo,Legislaturas provinciales,Diputado/a provincial,Buenos Aires,UCR - UNIÓN CÍVICA RADICAL,2023,2027,activo_al_2026-09-01,https://www.hcdiputados-ba.gov.ar/index.php?page=diputados&search=seccionBloques,sources/subnational_roster/buenos_aires_diputados_vigentes_2026-09-01.html,Régimen provincial · ruta documental por relevar,ruta_provincial_por_relevar,Distrito SALADILLO · sección SEPTIMA,,sin_nombre_compatible_oa_2017_2024,,,0,,,,El orden oficial Apellido y Nombre se preserva. El cruce OA exige coincidencia nominal exacta para evitar dividir apellidos compuestos por inferencia.
