"codigo_entidad","entidad","fecha_informacion","producto","nombre_corto","denominacion","beneficiario","tipo_tasa","monto_minimo","monto_maximo","plazo_maximo_meses","ingreso_minimo","relacion_cuota_ingreso_pct","tea_max_pct","cftea_max_pct","brecha_cftea_tea_pp","cftea_real_vs_ipc_jul2026_pct","cuota_inicial_cada_10k","territorio","mas_informacion","fuente_corte","fuente_url"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Clientes que acrediten sueldos en la entidad","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","3",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Clientes que acrediten sueldos en la entidad","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Clientes que acrediten sueldos en la entidad","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","4",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Clientes que acrediten sueldos en la entidad","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Clientes que acrediten sueldos en la entidad","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","22",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Clientes que acrediten sueldos en la entidad","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","24",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Clientes que acrediten sueldos en la entidad","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Empleados públicos","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","10",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Empleados públicos","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","3",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Empleados públicos","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","22",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Empleados públicos","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","4",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Empleados públicos","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Empleados públicos","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","24",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"321","BANCO DE SANTIAGO DEL ESTERO S.A.","2026-08-27","PRESTAMOS PERSONALES","PRESTAMOS PERSONALES","Pesos","Empleados públicos","Fija","5000","10000000","60","100","30","84,82","109,46","24,64","56,517041","3000","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"322","BANCO INDUSTRIAL S.A.","2025-02-24","PRESTAMOS PERSONALES","BIND70P","Pesos","Clientes con cuenta en la entidad","Fija","10000","99999999","70","0","30","300,16","425,2","125,04","292,450824","1453","0","COMISION CANCELACION ANTICIPADA TOTAL: APLICA SIEMPRE QUE NO HAYAN TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.- CFT INCLUYE IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"322","BANCO INDUSTRIAL S.A.","2025-02-24","PRESTAMOS PERSONALES","BIND70","Pesos","Clientes con cuenta en la entidad","Fija","10000","99999999","70","0","30","300,16","425,2","125,04","292,450824","1453","0","COMISION CANCELACION ANTICIPADA TOTAL: APLICA SIEMPRE QUE NO HAYAN TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.- CFT INCLUYE IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"322","BANCO INDUSTRIAL S.A.","2025-02-24","PRESTAMOS PERSONALES","BIND70S","Pesos","Clientes que acrediten sueldos en la entidad","Fija","10000","99999999","70","0","30","300,16","425,2","125,04","292,450824","1453","0","COMISION CANCELACION ANTICIPADA TOTAL: APLICA SIEMPRE QUE NO HAYAN TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.- CFT INCLUYE IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"322","BANCO INDUSTRIAL S.A.","2025-02-24","PRESTAMOS PERSONALES","BIND70","Pesos","Empleados públicos","Fija","10000","99999999","70","0","30","300,16","425,2","125,04","292,450824","1453","0","COMISION CANCELACION ANTICIPADA TOTAL: APLICA SIEMPRE QUE NO HAYAN TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.- CFT INCLUYE IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"322","BANCO INDUSTRIAL S.A.","2025-02-24","PRESTAMOS PERSONALES","BIND70P","Pesos","Empleados públicos","Fija","10000","99999999","70","0","30","300,16","425,2","125,04","292,450824","1453","0","COMISION CANCELACION ANTICIPADA TOTAL: APLICA SIEMPRE QUE NO HAYAN TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.- CFT INCLUYE IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"322","BANCO INDUSTRIAL S.A.","2025-02-24","PRESTAMOS PERSONALES","BIND70","Pesos","Personas humanas en relación de dependencia","Fija","10000","99999999","70","0","30","300,16","425,2","125,04","292,450824","1453","0","COMISION CANCELACION ANTICIPADA TOTAL: APLICA SIEMPRE QUE NO HAYAN TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.- CFT INCLUYE IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"322","BANCO INDUSTRIAL S.A.","2025-02-24","PRESTAMOS PERSONALES","BIND70P","Pesos","Personas humanas en relación de dependencia","Fija","10000","99999999","70","0","30","300,16","425,2","125,04","292,450824","1453","0","COMISION CANCELACION ANTICIPADA TOTAL: APLICA SIEMPRE QUE NO HAYAN TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.- CFT INCLUYE IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"322","BANCO INDUSTRIAL S.A.","2025-02-24","PRESTAMOS PERSONALES","BIND70P","Pesos","Personas humanas Monotributistas","Fija","10000","99999999","70","0","30","300,16","425,2","125,04","292,450824","1453","0","COMISION CANCELACION ANTICIPADA TOTAL: APLICA SIEMPRE QUE NO HAYAN TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.- CFT INCLUYE IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"322","BANCO INDUSTRIAL S.A.","2025-02-24","PRESTAMOS PERSONALES","BIND70","Pesos","Personas humanas Monotributistas","Fija","10000","99999999","70","0","30","300,16","425,2","125,04","292,450824","1453","0","COMISION CANCELACION ANTICIPADA TOTAL: APLICA SIEMPRE QUE NO HAYAN TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.- CFT INCLUYE IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"322","BANCO INDUSTRIAL S.A.","2025-02-24","PRESTAMOS PERSONALES","BIND70P","Pesos","Personas humanas Responsables Inscriptos","Fija","10000","99999999","70","0","30","300,16","425,2","125,04","292,450824","1453","0","COMISION CANCELACION ANTICIPADA TOTAL: APLICA SIEMPRE QUE NO HAYAN TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.- CFT INCLUYE IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"322","BANCO INDUSTRIAL S.A.","2025-02-24","PRESTAMOS PERSONALES","BIND70","Pesos","Personas humanas Responsables Inscriptos","Fija","10000","99999999","70","0","30","300,16","425,2","125,04","292,450824","1453","0","COMISION CANCELACION ANTICIPADA TOTAL: APLICA SIEMPRE QUE NO HAYAN TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.- CFT INCLUYE IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"322","BANCO INDUSTRIAL S.A.","2025-02-24","PRESTAMOS PERSONALES A JUBILADOS","PRI","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","10000","1500000","12","0","55","300,16","425,2","125,04","292,450824","1801","0","COMISION CANCELACION ANTICIPADA TOTAL: APLICA SIEMPRE QUE NO HAYAN TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.- CFT INCLUYE IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"322","BANCO INDUSTRIAL S.A.","2025-02-24","PRESTAMOS PERSONALES A JUBILADOS","JUB","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","10000","1500000","60","0","55","300,16","425,2","125,04","292,450824","1449","0","COMISION CANCELACION ANTICIPADA TOTAL: APLICA SIEMPRE QUE NO HAYAN TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR.- CFT INCLUYE IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"330","NUEVO BANCO DE SANTA FE SOCIEDAD ANONIMA","2026-08-03","PRESTAMOS PARA EMPLEADOS PUBLICOS PROVINCIALES","CONVENIO BANCARIZADOS","Pesos","Empleados públicos","Fija","5000","50000000","72","2000","40","124,23","124,23","0","67,553786","66370","21","COMISION CANCELACION ANTICIPADA: SE APLICA SIEMPRE QUE NO HAYA TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR. CFT EXPRESADO EN TEA INCLUYE EL IVA Y EL IMPUESTO DE SELLOS DE LA PROVINCIA DE SANTA FE 124,23 PORCIENTO.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"332","BANCO DE SERVICIOS FINANCIEROS CARREFOUR SAU","2026-08-24","PRESTAMO PERSONAL RIESGO A","PRESTAMO RIESGO A","Pesos","Todos los beneficiarios","Fija","150000","300000000","36","376600","50","129,47","171,27","41,8","102,703989","932","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"332","BANCO DE SERVICIOS FINANCIEROS CARREFOUR SAU","2026-08-24","PRESTAMO PERSONAL RIESGO B","PRESTAMO RIESGO B","Pesos","Todos los beneficiarios","Fija","150000","300000000","36","376600","50","186,47","253,33","66,86","164,022562","1150","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"332","BANCO DE SERVICIOS FINANCIEROS CARREFOUR SAU","2026-08-24","PRESTAMO PERSONAL RIESGO C","PRESTAMO RIESGO C","Pesos","Todos los beneficiarios","Fija","150000","300000000","36","376600","50","256,2","357,6","101,4","241,937352","1376","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"332","BANCO DE SERVICIOS FINANCIEROS CARREFOUR SAU","2026-08-24","PRESTAMO PERSONAL RIESGO D","PRESTAMO RIESGO D","Pesos","Todos los beneficiarios","Fija","150000","300000000","36","376600","50","349,05","501,84","152,79","349,719353","1628","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMO AMPROMM","PTMO. AMPROMM","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","150000","850000","18","10000","35","86,59","111,85","25,26","58,302946","983","2",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMO AMPROMM","PTMO. AMPROMM","Pesos","Personas humanas en relación de dependencia","Fija","150000","850000","18","10000","35","86,59","111,85","25,26","58,302946","983","2",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS AMPROMM - DECRETO 1412","PRTMOS AMPROMM-DTO.1412","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","150000","850000","12","10000","35","6493,13","13476,52","6983,39","10044,928536","5040","2",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS AMPROMM - DECRETO 1412","PRTMOS AMPROMM-DTO.1412","Pesos","Personas humanas en relación de dependencia","Fija","150000","850000","12","10000","35","6493,13","13476,52","6983,39","10044,928536","5040","2",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS CONVENIO AMUS","PTMO.CONV.AMUS","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","50000","15000000","36","500000","35","92,87","120,42","27,55","64,706799","746","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS CONVENIO AMUS","PTMO.CONV.AMUS","Pesos","Personas humanas en relación de dependencia","Fija","50000","15000000","36","500000","35","92,87","120,42","27,55","64,706799","746","17",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS CONVENIO PROTECAP","PMOS.CONV.PROTECAP","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","40000","1000000","24","10000","30","186,65","253,63","66,98","164,246735","1223","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS CONVENIO PROTECAP","PMOS.CONV.PROTECAP","Pesos","Personas humanas en relación de dependencia","Fija","40000","1000000","24","10000","30","186,65","253,63","66,98","164,246735","1223","1",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS CONVENIO VALUARTE","PTMO.CONV.VALUARTE","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","40000","1800000","18","10000","50","793,91","1252,14","458,23","910,374063","2467","7",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS CONVENIO VALUARTE","PTMO.CONV.VALUARTE","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","40000","1800000","24","10000","50","722,04","1125,81","403,77","815,975143","2317","16",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS CONVENIO VALUARTE","PTMO.CONV.VALUARTE","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","40000","1800000","18","10000","50","955,23","1541,36","586,13","1126,491023","2653","21",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS CONVENIO VALUARTE","PTMO.CONV.VALUARTE","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","40000","1800000","24","10000","50","390,99","568,97","177,98","399,881622","1754","13",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS CONVENIO VALUARTE","PTMO.CONV.VALUARTE","Pesos","Personas humanas en relación de dependencia","Fija","40000","1800000","24","10000","50","390,99","568,97","177,98","399,881622","1754","13",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS CONVENIO VALUARTE","PTMO.CONV.VALUARTE","Pesos","Personas humanas en relación de dependencia","Fija","40000","1800000","18","10000","50","955,23","1541,36","586,13","1126,491023","2653","21",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"341","BANCO MASVENTAS S.A.","2026-06-08","PRESTAMOS CONVENIO VALUARTE","PTMO.CONV.VALUARTE","Pesos","Personas humanas en relación de dependencia","Fija","40000","1800000","24","10000","50","722,04","1125,81","403,77","815,975143","2317","16",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
